xi,loc,scale,p,R
-0.15122754122134643,-31.729061907569033,3.0365230134200054,0.015111225908040166,66.17596785896333
-0.023675553780496093,-30.989146250179104,3.39992053371307,0.008851147103145642,112.97970628514426
-0.29742849741706057,-31.70568207501141,3.403750434641121,0.04221244951107535,23.689693717907282
-0.2011868640654008,-30.182525851484698,3.4050117385919534,0.034984174229948595,28.584353411547408
0.11870454868314098,-29.497168325108994,4.566238603684219,0.012904661350966334,77.49137871991638
-0.003126857797976371,-30.158738241405445,3.8647115171120836,0.015578814907349338,64.18973496682652
-0.16343973893144279,-32.025380290186746,2.460471485238421,0.008060040521253139,124.06885515812823
-0.23697893322698083,-31.55311295122281,3.373464413465814,0.03314428903217813,30.171110293817136
0.04743680959168786,-30.687489941088856,3.494216416474756,0.004437684712839702,225.34273268821158
0.15268553263900445,-30.780807733233758,3.1880833503650643,2.340918377127898e-05,42718.277141594
0.04541601038056772,-29.578144932486182,4.018138762231805,0.013960461024598969,71.63087223537636
0.1505916212252397,-30.648738929555837,2.9313043217537835,2.6607392771249834e-06,375835.39604847453
0.16186366147138792,-28.67403659811854,3.947773872669809,0.0033857775758147743,295.35312867070246
-0.5137842296386825,-31.48985231309856,3.0180921890849928,0.06580826748129488,15.19565912116189
-0.25953590971355434,-31.34722365314665,3.3441782649732064,0.03671236661965268,27.23877788539748
-0.07574811449838849,-29.881992185080776,3.9926511068659893,0.03042892384195211,32.863469151719
0.11737545538171104,-27.40306994078938,4.219486704996143,0.01860636129221541,53.74505978331095
-0.3471890909890059,-30.98748250917056,3.2690693387735914,0.05001704393540675,19.993184749011252
0.036793775599868225,-30.04154513263989,4.3552313057873615,0.018920266428031966,52.85337834981097
0.016873428299577095,-30.11059951385044,3.8442562211861864,0.012870139215192053,77.69923722500135
-0.01974710324561295,-30.549173719227127,3.850674088557767,0.016032490112802073,62.37334269125742
-0.11304639124976094,-29.762816589059284,3.770218087212376,0.03206204382202324,31.189527578185942
-0.07512216920170647,-30.08569344784423,3.61847879468354,0.021355299175116277,46.826784855593345
-0.1626072791379305,-30.084073792749663,4.49408361953946,0.05782508400169588,17.2935330274777
-0.1181746498638919,-31.006159180575047,3.6917881890055435,0.02496315728477298,40.05903534525978
0.12951153295885676,-28.599479957164927,5.135140177471843,0.028439217169105996,35.16271190074518
-0.6192522067815407,-31.65806985273902,2.60690649976953,0.06751588276633354,14.811329705351124
-0.6020065522763536,-31.84281999934517,2.3291641468393225,0.055380011225292916,18.057056650492054
0.08619421379469172,-29.090305079549772,4.478471120050765,0.01850198703352041,54.048248882040646
0.07051537678315617,-29.630352642801036,4.3463111312821345,0.015675801832089196,63.79259005130743
0.09211405528314029,-30.769970202637634,2.929678374550357,0.0002933859580291228,3408.479419798052
-0.08361084199003599,-29.924775664401096,3.8211269966828736,0.027610544932711423,36.21804649046445
0.0021909531583867376,-29.513487552099683,3.8188614055711705,0.016756704818742453,59.67760432716433
0.18012161455060216,-29.870254634285985,4.421778168544517,0.0031062105213579736,321.93568115364565
-0.018730647452148454,-29.975296320485498,3.7185210869170207,0.015922060875099345,62.80594000013585
-0.335434627071026,-31.64710725037559,3.1197843789034683,0.04107572563889502,24.345278980369123
-0.2284610255600088,-30.89622674146201,3.582025146799334,0.03991575338292334,25.052765268056238
-0.1259162973864139,-30.795892641666583,3.6300785425096995,0.025762405788116727,38.81625063375347
-0.1622458281334914,-30.753294212161585,3.427326318940962,0.026978208616244646,37.06695334092199
0.04985363937402426,-30.74743169602904,3.8803385562877075,0.007721219229850283,129.51322456095969
-0.005861031050733486,-30.144750683330713,3.7086362987526,0.013494662491244168,74.10337239992751
-0.0052628972628784125,-28.990280375668014,3.544781357361873,0.015145072514066979,66.02807606706303
0.05141592507354971,-30.67035781196288,3.8671709425235017,0.007618675509793248,131.25641047641068
-0.3543948871831095,-30.9184304571708,3.270711184512141,0.05156639213037459,19.392475577343358
-0.8613194250232954,-32.59883899009196,1.9638097560125156,0.07360028397765049,13.586904098137184
0.028274169655680935,-30.18218898177229,3.958393846842502,0.012896981185308487,77.5375249162295
0.09328760294278038,-31.118034651325978,3.387636145518403,0.001076213749555895,929.1834455865808
-0.17471640861672683,-31.682359059423884,3.188385549001743,0.02048511182260938,48.81594050642681
0.12422744864187775,-30.4781503358569,3.7814381553877574,0.0018822928076226361,531.2669718283707
-0.5985262382467318,-31.97838436449539,2.3444391002871154,0.05483798229390243,18.23553599475144
-0.1678481398432314,-30.64350210539814,3.8163558486509674,0.037202962145750834,26.879580074357488
-0.17189224806989475,-30.04155327403315,3.6678624012842764,0.037604505355463516,26.592558273199334
0.05216231104568031,-29.528612662661715,4.689113053438353,0.026024606144272263,38.42517325550724
-0.13325810482998518,-30.62929132861878,3.0427317155688547,0.016341741747739776,61.192987591932166
0.06349771962008044,-30.092697894688893,3.756805086897806,0.006718973867841015,148.83225023188348
-0.16556102177317544,-30.36042427486784,3.894762745561418,0.04038024607892154,24.764584099996345
0.21034869627112968,-30.438964543017608,3.5457812988975324,2.3205390694863697e-08,43093435.19139029
0.13094862690821807,-29.020247026208658,4.472374689124738,0.011904076430974584,84.00483698155575
-0.025847336550533256,-30.792575159629052,3.4217866261476155,0.009801108279871287,102.02927785766005
0.15866330402433781,-31.197630190170834,3.208467420402398,6.295203275016338e-06,158851.10556615103
-0.24249365448432625,-31.52075673592705,2.7299571684366244,0.020632552825616372,48.46709994889478
-0.05716305636429846,-29.266173007034162,4.150273981976625,0.03486702719025274,28.680391779416034
-0.15582845519969632,-30.548163957948663,3.7150106928123297,0.03337628525437159,29.961393018386342
7.90513226632422e-05,-29.480793275993626,4.462366297751041,0.030647983357171685,32.62857423100232
0.02862889998110703,-30.201650356007434,3.464715581300112,0.006580968760927535,151.95331209246737
0.20935588030403388,-30.546884353825156,3.4821029140734554,1.170306892247459e-11,85447672454.49599
-0.10319393342488382,-31.12991873319099,3.5306414573108986,0.01938438989046254,51.58790169052561
-0.06578642983287064,-30.340294776072106,3.564927458292048,0.018039157508426877,55.43496139067783
-0.09014847335136295,-30.174765078254318,2.8114792249109284,0.009661984926035197,103.49840200075232
-0.08342817620189119,-30.74761267208639,3.2557018885982716,0.013744756363853264,72.75501824316483
-0.08755094048200421,-30.09708583911008,3.8124131951610574,0.027141922644451102,36.84337373956963
-0.33705209347846865,-31.14801662841693,3.4939313130523755,0.053737361664882875,18.609026737043838
-0.38123235269474703,-32.075408225348255,3.2344750557220867,0.048881613771572165,20.457589732472478
-0.029581225351254726,-30.597390803415543,3.5497763551857577,0.012455887826904863,80.2833177286639
0.07669673519080333,-29.27013133150858,4.3458521730772155,0.01653041932872667,60.494533146064455
-0.5058597335556705,-31.846619277691104,1.993079002810118,0.03345402047705457,29.891773417364874
-0.04993108600090483,-30.087906258061157,4.370526264718235,0.033501116997152414,29.84975098248216
-0.005241333861775316,-30.154157976078814,3.758067286464681,0.014151449545402423,70.6641391605628
0.02056631211138371,-29.785302778923963,4.482793343606016,0.025521693572969847,39.18235273614855
-0.09324360777071818,-29.696162386114008,4.375414640834205,0.044281120298301425,22.58298781203959
-0.6881182181410574,-32.65834036849292,2.9847086417815403,0.08475579193371958,11.798603696394181
-0.03136181471995969,-30.41707295932152,3.8964248808230453,0.01893280241619677,52.818382509739436
-0.837482801741253,-32.13169898962856,2.509586952267923,0.09252230236825415,10.808204880373964
-0.2942458811696145,-32.119276616160846,2.8805941987590096,0.028028969505042595,35.67737300581434
-0.5418642764118229,-32.368762735020624,2.5206931912731525,0.050936906416287335,19.63213061718732
-0.03262433539924313,-30.605570939313047,3.1714959315362954,0.007924091414809455,126.19743357971423
-0.07371629934326293,-30.303208889447184,4.2574966669746885,0.033707395293515935,29.66708021466029
-0.05282122223539673,-30.95019333227438,3.8850648136022428,0.019526503375945678,51.212446014880506
-0.8026909822086573,-31.042986565618815,2.721894491752826,0.10121965881699867,9.879503761299594
-0.11222924268704322,-30.044488930287372,4.244428172322872,0.04190417521051674,23.863970474928447
0.031775452507703236,-29.85304261929153,4.270893677729402,0.019076637319518825,52.420140051455526
-0.1655339311883946,-29.656091069424,3.375480592616839,0.031502503206036966,31.743509189084552
-0.06480755531110977,-30.61204354013574,3.794933327961895,0.020981142895705244,47.661845923784064
0.06378509985828762,-31.058780443566356,3.6152467688432246,0.003641062807963322,274.6450837961138
-0.04910486268781307,-29.58759551621364,4.7050782027973685,0.04538129579272555,22.03551006051917
-0.2871071749575216,-32.116122959365725,2.9084517103235514,0.027718402944529485,36.07711461591839
